     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000         3.543330067979281405854408149025 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000        -0.297942606610161808688985729532 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000        -2.278362186628491770079563139006 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000         0.032713150613873968886036180947 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000        -0.001011001950924268017947826870 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000        -0.013303070577023049306242263867 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000         0.001983672354373606106642258240 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000         0.000006766926048903041309985455 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000         0.000674340227228017053545672255 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000        -0.040310686830106981504151519857 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000         0.064414279711537875128257724100 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000        -0.000031344529705156274181424014 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000        -0.000181530127639227670038532536 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000        -0.000002301790459544019977212439 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000         0.000017035474096399483442086653 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000        -0.040310686830106995381939327672 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000         0.064414279711537889006045531914 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000        -0.000031344529705156294510214748 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000        -0.000181530127639227859773912721 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000        -0.000002301790459544023788860702 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000         0.000017035474096399517323404543 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000        -0.297966219432630907704151468351 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000        -0.205919959893687054552913195948 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000         0.522428947394494525013897145982 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000        -0.001011146076806414837237491078 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000         0.002399528596135728185367863574 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000         0.001148967266649846604570361919 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000         0.000006768851046763941749695101 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000         0.000019745910880243307451318777 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000         0.000035327858096582833000078722 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000         1.000949026036773492620568504208 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000        -0.000474657949069664944832802611 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000         0.064414136986292017117428088113 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000         0.910912893105942700344712648075 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000        -0.000181529626455717693536001667 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000         0.000578918990458950955858841159 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000         0.000017035430995321841472376831 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000         0.000035010696306327584071023395 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000         0.064414136986292058750791511557 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000         0.910912893105942700344712648075 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000        -0.000181529626455717801956218915 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000         0.000578918990458951172699275656 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000         0.000017035430995321824531717886 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000         0.000035010696306327658609922754 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000         1.000949026036773492620568504208 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000        -0.000474657949069664890622693987 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000        -2.278345457488903491594101069495 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000         0.522414212621882145803908770176 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     15.0000000         2.727840263435574286177143221721 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000        -0.013302997694777137296928692933 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000         0.001148870969075858157124048198 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     18.0000000         0.007565119839706964041670111953 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000         0.000674337670401264997060986062 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000         0.000035329578788322641856502887 
     0.0000000      0.0000000     12.0000000      0.0000000      0.0000000     21.0000000        -0.000163941017800363770780605610 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     18.0000000         3.543329060755067594357115012826 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     18.0000000        -0.297944673425499739760624606788 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     18.0000000        -2.278362139648637541000653072842 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     21.0000000         0.032713136123547127687150037900 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     21.0000000        -0.001010994838853244330925673644 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     21.0000000        -0.013303053491749601555671489450 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     24.0000000         0.001983670827425586258296874576 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     24.0000000         0.000006766779769661652947751636 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     24.0000000         0.000674340127642413834918588833 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     18.0000000        -0.040310589470211995177795216705 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     18.0000000         0.064414031651454387028543635552 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     21.0000000        -0.000031344431486097973956882895 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     21.0000000        -0.000181529718695573041506441392 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     24.0000000        -0.000002301785876043075584819909 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     24.0000000         0.000017035425356797248222376698 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     18.0000000        -0.040310589470211981300007408890 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     18.0000000         0.064414031651454345395180212108 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     21.0000000        -0.000031344431486098001061937207 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     21.0000000        -0.000181529718695572824666006895 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     24.0000000        -0.000002301785876043073043721067 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     24.0000000         0.000017035425356797261774903854 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     18.0000000        -0.297945516852468506030504613591 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     18.0000000        -0.205918748249191069232821860169 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     18.0000000         0.522415925434692840489958598482 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     21.0000000        -0.001011004997326784334704674606 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     21.0000000         0.002399527749330678059319632567 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     21.0000000         0.001148872938227160243537805506 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     24.0000000         0.000006766962156836399413747420 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     24.0000000         0.000019746180320831637817645052 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     24.0000000         0.000035329418770823214576443788 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     18.0000000         1.000949026697359744986215446261 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     21.0000000        -0.000474657949167879567031747001 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     18.0000000         0.064414027974706217216649406510 
     0.0000000      0.0000000     15.0000000      0.0000000      0.0000000     18.0000000         0.910913162304322288065350221586 
